Order Date,Category,Region,Quantity,Sales,Profit
2022-02-06,Office Supplies,East,3,39.02,7.46
2022-02-06,Furniture,Central,5,1227.23,51.89
2022-02-06,Technology,East,6,3441.38,1057.17
2022-02-07,Technology,East,13,6258.38,326.34
2022-02-07,Office Supplies,Central,13,641.05,200.41
2022-02-07,Technology,West,10,3927.27,699.58
2022-02-07,Furniture,South,14,4288.6,520.76
2022-02-07,Technology,East,11,5719.0,1219.63
2022-02-07,Technology,West,7,3809.34,651.4
2022-02-07,Technology,East,13,4553.42,1226.74
2022-02-07,Office Supplies,Central,13,560.88,31.31
2022-02-08,Furniture,West,4,622.99,-130.88
2022-02-08,Furniture,East,7,2593.64,300.76
2022-02-08,Technology,South,2,1293.24,288.06
2022-02-08,Furniture,South,3,554.78,64.47
2022-02-09,Furniture,East,3,975.16,-131.97
2022-02-09,Technology,South,5,1592.52,595.91
2022-02-09,Office Supplies,South,6,482.12,47.25
2022-02-09,Furniture,South,8,610.96,-70.77
2022-02-09,Office Supplies,East,5,307.82,91.76
2022-02-10,Furniture,East,13,3131.47,-395.18
2022-02-10,Furniture,Central,3,976.43,67.59
2022-02-10,Office Supplies,South,5,280.89,84.8
2022-02-10,Furniture,West,3,872.28,310.26
2022-02-10,Technology,South,1,418.08,130.36
2022-02-10,Furniture,East,2,699.45,73.86
2022-02-10,Office Supplies,South,12,804.0,196.24
2022-02-10,Technology,Central,11,6428.2,2315.37
2022-02-11,Technology,West,1,821.7,210.02
2022-02-11,Office Supplies,East,13,678.09,107.35
2022-02-11,Furniture,East,5,835.65,-84.45
2022-02-11,Technology,South,7,1504.51,265.91
2022-02-11,Technology,West,10,5269.97,922.71
2022-02-11,Furniture,East,7,718.98,134.02
2022-02-11,Furniture,West,6,1417.67,69.48
2022-02-11,Office Supplies,South,2,152.56,24.1
2022-02-11,Technology,West,7,3611.31,706.27
2022-02-11,Technology,West,3,1471.8,157.5
2022-02-11,Office Supplies,East,13,124.8,37.17
2022-02-12,Furniture,Central,4,694.69,163.77
2022-02-12,Technology,South,5,3007.87,401.77
2022-02-12,Office Supplies,South,12,536.02,183.09
2022-02-12,Technology,Central,12,4216.11,1227.74
2022-02-12,Technology,South,6,2408.48,723.97
2022-02-12,Technology,West,2,859.11,34.72
2022-02-12,Technology,West,2,1217.61,8.42
2022-02-12,Technology,South,3,1322.42,676.77
2022-02-12,Technology,East,4,3106.44,808.95
2022-02-12,Furniture,South,8,2167.61,501.1
2022-02-13,Technology,West,2,381.12,114.03
2022-02-13,Furniture,Central,2,552.44,65.56
2022-02-13,Office Supplies,Central,10,705.21,174.63
2022-02-13,Office Supplies,East,5,223.52,91.61
2022-02-14,Technology,East,11,9606.87,359.78
2022-02-14,Furniture,West,3,815.27,74.92
2022-02-14,Furniture,East,3,1264.6,-216.49
2022-02-14,Furniture,South,10,2678.06,95.83
2022-02-14,Office Supplies,South,2,27.75,9.65
2022-02-14,Office Supplies,West,9,263.7,61.28
2022-02-15,Office Supplies,South,1,36.85,13.23
2022-02-15,Office Supplies,West,8,257.71,83.59
2022-02-15,Technology,South,8,2624.31,214.7
2022-02-15,Office Supplies,West,13,797.15,365.45
2022-02-15,Furniture,Central,2,787.82,305.98
2022-02-15,Furniture,East,7,3348.25,1936.83
2022-02-15,Furniture,West,8,2427.32,244.21
2022-02-16,Technology,Central,13,8489.18,1178.49
2022-02-16,Technology,West,8,6187.73,1551.78
2022-02-16,Office Supplies,Central,3,28.8,6.65
2022-02-16,Office Supplies,East,9,285.53,109.03
2022-02-16,Furniture,Central,6,1989.91,172.66
2022-02-16,Technology,South,5,977.17,103.87
2022-02-17,Office Supplies,West,9,216.59,29.65
2022-02-17,Furniture,Central,13,7036.08,1128.41
2022-02-17,Furniture,Central,9,3304.01,530.73
2022-02-17,Furniture,Central,9,1406.24,54.67
2022-02-17,Office Supplies,West,4,216.7,67.53
2022-02-17,Technology,West,12,7364.48,2176.43
2022-02-18,Furniture,East,13,1899.94,287.88
2022-02-18,Technology,East,6,3574.94,821.58
2022-02-18,Technology,East,1,536.87,115.98
2022-02-18,Technology,East,8,1654.83,737.05
2022-02-18,Furniture,South,7,2540.3,-342.53
2022-02-18,Furniture,Central,5,1579.11,245.73
2022-02-18,Technology,East,2,893.81,242.64
2022-02-18,Technology,South,13,6692.92,152.58
2022-02-19,Office Supplies,Central,14,212.3,85.71
2022-02-19,Furniture,South,7,1480.12,466.1
2022-02-19,Furniture,West,13,3263.49,576.33
2022-02-19,Furniture,East,14,1687.04,-187.37
2022-02-19,Office Supplies,South,12,909.92,262.68
2022-02-19,Technology,South,3,1026.85,273.17
2022-02-19,Furniture,East,11,4085.83,1133.65
2022-02-19,Office Supplies,West,3,149.44,71.82
2022-02-19,Technology,Central,8,3990.63,1315.26
2022-02-19,Office Supplies,West,8,435.86,112.8
2022-02-20,Furniture,East,5,1530.28,-107.48
2022-02-20,Technology,East,5,1835.19,533.67
2022-02-20,Technology,Central,3,1747.79,365.48
2022-02-20,Technology,South,13,9154.1,1168.1
2022-02-20,Office Supplies,West,11,535.19,166.52
2022-02-20,Office Supplies,East,13,452.76,107.88
2022-02-20,Office Supplies,East,10,752.0,289.59
2022-02-21,Furniture,West,2,643.17,180.19
2022-02-21,Furniture,East,6,1357.79,263.57
2022-02-21,Technology,South,7,3446.08,376.75
2022-02-21,Office Supplies,Central,4,133.69,29.13
2022-02-22,Office Supplies,Central,9,794.22,200.25
2022-02-22,Furniture,West,8,2471.93,26.54
2022-02-22,Office Supplies,West,13,252.63,47.36
2022-02-22,Office Supplies,South,1,75.77,19.25
2022-02-22,Furniture,West,8,2114.81,-761.96
2022-02-22,Office Supplies,South,7,173.42,62.43
2022-02-23,Furniture,West,12,4398.7,181.14
2022-02-23,Furniture,South,1,296.31,20.41
2022-02-23,Technology,West,12,5258.46,1629.48
2022-02-23,Office Supplies,West,10,195.54,32.47
2022-02-23,Furniture,South,4,1130.92,177.68
2022-02-23,Technology,South,10,6091.89,1578.91
2022-02-23,Furniture,East,5,1458.04,54.04
2022-02-24,Office Supplies,West,5,248.21,69.77
2022-02-24,Office Supplies,West,8,473.03,157.32
2022-02-24,Office Supplies,Central,3,127.69,41.77
2022-02-24,Furniture,Central,1,298.75,2.59
2022-02-24,Furniture,East,9,1055.3,173.0
2022-02-25,Furniture,Central,4,1520.02,167.71
2022-02-25,Office Supplies,South,2,117.18,43.66
2022-02-25,Office Supplies,South,9,125.96,28.93
2022-02-25,Office Supplies,South,10,421.4,170.54
2022-02-25,Office Supplies,West,5,241.71,132.35
2022-02-25,Furniture,East,3,359.32,-25.92
2022-02-26,Technology,South,3,1449.43,146.84
2022-02-26,Office Supplies,East,13,1029.96,333.3
2022-02-26,Office Supplies,Central,7,549.17,166.84
2022-02-26,Furniture,Central,1,458.4,48.75
2022-02-26,Furniture,Central,10,1763.52,672.54
2022-02-26,Office Supplies,West,5,198.07,27.6
2022-02-26,Technology,South,1,560.88,159.67
2022-02-26,Technology,West,12,3972.38,825.84
2022-02-27,Furniture,Central,1,221.79,19.82
2022-02-27,Office Supplies,West,12,593.41,240.26
2022-02-27,Technology,South,8,2469.17,725.3
2022-02-27,Furniture,Central,3,997.42,156.33
2022-02-27,Furniture,Central,7,1863.8,-171.26
2022-02-27,Office Supplies,Central,8,187.65,39.49
2022-02-27,Furniture,South,2,579.76,-35.07
2022-02-27,Technology,East,13,7339.12,1085.48
2022-02-28,Office Supplies,West,4,189.19,69.24
2022-02-28,Technology,Central,5,2525.51,641.75
2022-02-28,Furniture,East,1,323.29,-103.46
2022-02-28,Furniture,Central,8,2481.05,-136.3
2022-02-28,Technology,Central,8,3271.02,378.82
2022-02-28,Furniture,Central,11,5493.33,158.11
2022-02-28,Furniture,West,14,4078.73,1320.32
2022-02-28,Furniture,South,11,3155.04,494.66
2022-02-28,Technology,South,6,3232.67,571.84
2022-02-28,Furniture,Central,10,3825.27,982.19
2022-02-28,Technology,South,12,3494.3,366.06
2022-02-28,Office Supplies,Central,10,711.83,188.17
2022-02-28,Office Supplies,East,14,908.83,321.78
2022-03-01,Technology,South,7,4319.05,1697.67
2022-03-01,Furniture,Central,4,949.81,229.54
2022-03-01,Office Supplies,South,3,142.27,44.85
2022-03-01,Office Supplies,Central,7,348.02,59.75
2022-03-01,Office Supplies,West,10,826.36,247.17
2022-03-01,Technology,East,12,8747.61,2337.99
2022-03-02,Technology,South,2,1617.02,327.14
2022-03-02,Office Supplies,West,9,474.2,169.39
2022-03-02,Furniture,Central,3,1033.05,52.31
2022-03-02,Furniture,South,2,1153.83,232.19
2022-03-02,Technology,South,11,4025.94,1110.26
2022-03-02,Furniture,East,9,3155.4,-9.76
2022-03-03,Technology,West,2,1721.51,421.04
2022-03-03,Office Supplies,Central,5,462.45,206.93
2022-03-03,Furniture,Central,14,3997.49,-199.91
2022-03-03,Technology,South,6,5149.45,1040.86
2022-03-03,Technology,South,8,6676.35,1455.24
2022-03-03,Technology,South,9,4383.01,1113.89
2022-03-03,Furniture,East,5,1995.96,-5.31
2022-03-03,Office Supplies,West,3,179.97,54.6
2022-03-03,Technology,South,9,6213.04,682.16
2022-03-04,Office Supplies,South,3,94.91,32.74
2022-03-04,Technology,West,5,1196.64,215.38
2022-03-04,Office Supplies,West,13,1044.22,259.38
2022-03-04,Technology,East,14,7311.67,1617.25
2022-03-05,Office Supplies,West,12,989.07,160.04
2022-03-05,Technology,East,7,2155.8,251.33
2022-03-05,Furniture,East,13,5570.98,-249.01
2022-03-05,Office Supplies,West,5,431.61,159.18
2022-03-05,Furniture,South,8,3716.97,408.34
2022-03-05,Technology,South,5,3640.78,80.75
2022-03-05,Office Supplies,West,5,348.08,76.99
2022-03-05,Furniture,South,9,5919.1,3.6
2022-03-05,Technology,South,11,4704.39,658.75
2022-03-05,Furniture,West,10,3153.35,1001.98
2022-03-05,Office Supplies,Central,13,815.38,282.04
2022-03-06,Office Supplies,East,5,471.46,71.94
2022-03-06,Furniture,South,8,3184.67,417.35
2022-03-06,Office Supplies,West,10,884.97,494.66
2022-03-06,Furniture,Central,12,3807.45,1635.59
2022-03-06,Office Supplies,East,6,328.06,130.22
2022-03-06,Technology,Central,11,6143.8,1703.01
2022-03-06,Technology,South,10,5196.54,829.55
2022-03-06,Technology,South,1,246.05,45.16
2022-03-06,Office Supplies,East,5,247.22,118.4
2022-03-06,Technology,South,13,3492.37,842.38
2022-03-06,Technology,Central,8,7517.19,2887.97
2022-03-07,Technology,Central,7,4577.47,1342.38
2022-03-07,Technology,East,13,7248.46,327.18
2022-03-07,Furniture,Central,8,1547.0,-340.42
2022-03-07,Furniture,Central,9,2479.96,254.86
2022-03-07,Furniture,South,6,2589.34,232.32
2022-03-07,Furniture,West,3,1285.16,-45.25
2022-03-07,Office Supplies,East,6,90.29,45.55
2022-03-07,Furniture,West,7,2611.38,-296.88
2022-03-08,Technology,Central,9,8330.53,2042.89
2022-03-08,Furniture,South,7,2714.43,439.59
2022-03-08,Technology,Central,1,908.87,170.45
2022-03-08,Office Supplies,Central,2,124.24,55.63
2022-03-08,Furniture,Central,13,3149.13,-569.88
2022-03-08,Furniture,South,9,4539.74,938.94
2022-03-08,Office Supplies,East,13,868.58,259.96
2022-03-08,Office Supplies,West,14,168.0,46.96
2022-03-09,Office Supplies,South,1,86.01,22.93
2022-03-09,Office Supplies,South,4,262.9,135.84
2022-03-09,Office Supplies,West,3,187.98,29.58
2022-03-09,Furniture,Central,13,3992.19,-492.2
2022-03-09,Office Supplies,Central,8,195.28,58.48
2022-03-09,Office Supplies,Central,2,58.1,24.71
2022-03-09,Furniture,Central,14,3718.56,619.05
2022-03-10,Office Supplies,East,14,363.09,117.06
2022-03-10,Office Supplies,Central,4,228.18,82.2
2022-03-10,Technology,West,7,8870.34,853.33
2022-03-10,Technology,South,2,766.89,127.84
2022-03-11,Technology,West,7,1803.23,450.65
2022-03-11,Technology,East,5,3555.77,584.46
2022-03-11,Office Supplies,West,8,605.97,228.4
2022-03-11,Technology,Central,14,8532.71,1149.87
2022-03-11,Office Supplies,West,8,692.97,165.6
2022-03-11,Office Supplies,South,10,530.52,249.92
2022-03-11,Technology,South,5,3458.92,237.92
2022-03-11,Technology,Central,11,10465.43,3136.34
2022-03-11,Technology,West,8,4520.93,1061.24
2022-03-11,Technology,Central,7,3075.15,143.25
2022-03-11,Technology,East,7,3276.77,628.82
2022-03-11,Technology,Central,3,1525.33,103.65
2022-03-11,Furniture,Central,4,1636.87,-176.14
2022-03-12,Furniture,Central,2,1071.8,341.38
2022-03-12,Office Supplies,East,9,380.05,146.88
2022-03-12,Furniture,West,9,4904.63,1799.02
2022-03-12,Office Supplies,East,8,514.04,154.16
2022-03-13,Furniture,West,3,1131.37,476.01
2022-03-13,Office Supplies,West,10,662.79,215.15
2022-03-13,Furniture,Central,1,283.0,122.56
2022-03-13,Office Supplies,West,1,101.18,29.37
2022-03-13,Furniture,East,9,4382.79,164.29
2022-03-13,Furniture,Central,2,675.38,-148.5
2022-03-13,Office Supplies,Central,10,398.79,71.28
2022-03-13,Office Supplies,East,13,194.95,60.73
2022-03-14,Furniture,South,3,917.58,193.01
2022-03-14,Technology,South,11,7145.63,1336.73
2022-03-14,Technology,Central,4,1327.12,470.81
2022-03-14,Office Supplies,West,3,153.97,40.35
2022-03-14,Furniture,East,14,5012.17,1186.2
2022-03-15,Furniture,South,11,3414.28,363.55
2022-03-15,Office Supplies,East,10,819.26,179.98
2022-03-15,Furniture,West,12,4685.38,-1211.71
2022-03-15,Technology,East,13,6881.3,2375.94
2022-03-15,Furniture,South,14,6799.49,2270.47
2022-03-15,Furniture,South,13,6073.82,-24.22
2022-03-15,Technology,South,14,11562.62,1631.32
2022-03-15,Technology,Central,5,4600.37,1445.18
2022-03-15,Office Supplies,Central,2,103.16,8.06
2022-03-15,Technology,West,12,7628.16,1268.5
2022-03-16,Technology,West,12,2321.17,267.7
2022-03-16,Technology,West,1,542.85,111.07
2022-03-16,Office Supplies,East,2,70.73,17.63
2022-03-16,Technology,East,12,9863.5,3104.56
2022-03-16,Office Supplies,West,1,22.76,8.34
2022-03-16,Office Supplies,South,4,157.39,46.08
2022-03-16,Office Supplies,Central,7,164.52,55.68
2022-03-16,Technology,South,4,3949.16,968.94
2022-03-16,Office Supplies,West,12,823.9,253.13
2022-03-16,Office Supplies,West,1,85.65,24.93
2022-03-17,Technology,East,6,3726.68,581.26
2022-03-17,Furniture,East,13,2608.63,110.33
2022-03-17,Office Supplies,Central,11,679.11,257.71
2022-03-17,Furniture,East,10,3258.97,1347.78
2022-03-17,Technology,East,6,5739.09,-27.22
2022-03-18,Technology,Central,12,7798.62,1524.6
2022-03-18,Technology,West,2,1747.23,203.19
2022-03-18,Furniture,East,7,2991.17,122.35
2022-03-18,Furniture,East,1,453.76,50.13
2022-03-18,Office Supplies,East,8,491.54,166.55
2022-03-19,Technology,Central,10,8658.53,2222.3
2022-03-19,Furniture,Central,9,2877.35,1248.21
2022-03-19,Furniture,West,11,3834.4,85.52
2022-03-19,Technology,South,4,2431.7,813.88
2022-03-19,Office Supplies,Central,1,74.7,15.1
2022-03-19,Technology,Central,3,2297.14,520.44
2022-03-19,Furniture,East,14,5975.67,-374.1
2022-03-19,Technology,South,9,3681.25,1379.18
2022-03-20,Furniture,South,9,3406.16,-15.04
2022-03-20,Furniture,South,11,6917.61,-432.47
2022-03-20,Office Supplies,West,13,601.56,229.51
2022-03-20,Office Supplies,Central,6,411.6,74.23
2022-03-20,Technology,East,1,703.11,155.22
2022-03-20,Technology,West,9,5799.98,1406.75
2022-03-20,Furniture,South,6,2461.51,354.74
2022-03-20,Office Supplies,East,4,213.62,17.06
2022-03-20,Technology,Central,14,5168.48,1258.29
2022-03-21,Office Supplies,West,1,63.95,19.51
2022-03-21,Technology,West,9,6623.73,895.22
2022-03-21,Furniture,East,11,2070.93,178.09
2022-03-22,Furniture,Central,11,3985.08,-16.94
2022-03-22,Office Supplies,East,9,335.36,92.08
2022-03-22,Furniture,South,5,856.19,96.42
2022-03-22,Technology,West,7,182.99,17.94
2022-03-22,Furniture,Central,7,3720.8,146.53
2022-03-22,Technology,Central,12,10008.57,2503.24
2022-03-23,Furniture,West,1,276.36,43.38
2022-03-23,Furniture,Central,7,3152.81,555.62
2022-03-23,Office Supplies,East,10,610.06,343.87
2022-03-23,Technology,Central,10,7586.77,1904.47
2022-03-24,Technology,South,6,2941.93,174.1
2022-03-24,Technology,East,7,3470.05,586.73
2022-03-24,Technology,Central,14,168.0,30.39
2022-03-24,Technology,East,2,1355.55,115.53
2022-03-24,Technology,West,10,3832.31,107.72
2022-03-25,Technology,East,10,1593.59,248.41
2022-03-25,Technology,South,12,8235.32,1989.14
2022-03-25,Office Supplies,Central,1,93.83,28.33
2022-03-25,Office Supplies,East,3,181.01,64.51
2022-03-25,Furniture,East,12,2767.16,543.84
2022-03-25,Office Supplies,Central,8,815.92,357.49
2022-03-25,Furniture,East,1,502.12,75.99
2022-03-25,Furniture,West,12,7749.67,2057.13
2022-03-25,Office Supplies,East,4,218.04,69.07
2022-03-25,Technology,South,1,673.69,131.29
2022-03-26,Furniture,South,9,1381.27,-133.27
2022-03-26,Technology,West,7,2181.96,253.6
2022-03-26,Technology,East,6,5319.57,1876.38
2022-03-26,Technology,East,8,6441.99,1458.65
2022-03-26,Technology,Central,1,429.25,69.35
2022-03-26,Technology,West,13,10064.88,3515.27
2022-03-26,Technology,East,6,2691.01,699.52
2022-03-27,Technology,East,7,3995.48,664.77
2022-03-27,Furniture,East,10,6102.04,-2183.59
2022-03-27,Technology,Central,13,9625.05,1979.59
2022-03-27,Office Supplies,South,7,603.29,196.08
2022-03-27,Furniture,Central,5,2443.76,-172.72
2022-03-27,Furniture,West,4,1247.42,301.78
2022-03-27,Technology,West,11,185.45,41.46
2022-03-27,Furniture,East,14,3781.08,210.58
2022-03-28,Furniture,South,11,3162.68,454.92
2022-03-28,Office Supplies,East,3,111.25,16.23
2022-03-28,Technology,Central,2,1950.19,336.6
2022-03-28,Furniture,Central,5,2361.63,603.13
2022-03-28,Office Supplies,East,7,162.11,18.16
2022-03-28,Technology,Central,1,708.41,125.86
2022-03-28,Technology,Central,13,7061.02,1317.45
2022-03-28,Furniture,West,11,4213.34,2218.02
2022-03-28,Office Supplies,West,5,330.08,125.71
2022-03-28,Office Supplies,Central,9,743.95,237.7
2022-03-28,Office Supplies,West,1,76.76,26.56
2022-03-28,Technology,East,3,1770.28,657.68
2022-03-29,Furniture,East,5,2202.1,206.38
2022-03-29,Office Supplies,South,1,31.78,9.06
2022-03-29,Technology,South,7,4847.99,576.96
2022-03-29,Technology,South,12,11579.51,2011.39
2022-03-29,Technology,South,3,1558.94,32.13
2022-03-29,Office Supplies,Central,5,449.14,167.4
2022-03-30,Technology,West,7,2576.91,965.28
2022-03-30,Technology,South,9,3848.82,532.91
2022-03-30,Technology,Central,14,4463.82,836.08
2022-03-30,Technology,West,10,7983.49,1001.94
2022-03-30,Technology,South,1,412.79,57.6
2022-03-30,Furniture,West,3,886.13,357.14
2022-03-30,Office Supplies,South,2,117.76,25.91
2022-03-30,Furniture,East,5,1968.03,-855.92
2022-03-31,Furniture,South,14,4505.52,403.97
2022-03-31,Furniture,Central,10,2599.5,90.99
2022-03-31,Furniture,Central,12,4747.43,272.23
2022-03-31,Technology,East,2,1341.39,521.78
2022-03-31,Furniture,West,12,4554.43,1817.24
2022-03-31,Technology,East,8,3550.77,537.19
2022-03-31,Office Supplies,West,2,137.8,27.68
2022-03-31,Technology,East,7,3330.96,1135.64
2022-03-31,Office Supplies,South,3,36.0,3.17
2022-03-31,Office Supplies,South,8,546.07,197.88
2022-03-31,Technology,West,12,11067.2,1914.07
2022-03-31,Furniture,Central,12,6827.59,4564.37
2022-03-31,Technology,East,3,2585.74,674.66
2022-04-01,Office Supplies,West,6,496.83,131.87
2022-04-01,Technology,South,6,4367.21,521.65
2022-04-01,Technology,East,14,7622.58,1507.23
2022-04-01,Technology,West,3,703.32,103.29
2022-04-01,Office Supplies,Central,7,357.14,86.39
2022-04-01,Technology,West,10,6042.61,816.65
2022-04-01,Office Supplies,West,11,574.8,213.07
2022-04-01,Office Supplies,West,14,911.51,272.51
2022-04-01,Technology,East,4,2662.09,-19.87
2022-04-01,Office Supplies,West,10,935.15,86.3
2022-04-01,Furniture,Central,10,4804.04,1007.37
2022-04-01,Office Supplies,South,10,381.22,152.11
2022-04-02,Office Supplies,South,9,567.81,100.2
2022-04-02,Office Supplies,South,8,290.14,72.8
2022-04-02,Office Supplies,East,14,625.62,205.35
2022-04-02,Office Supplies,East,8,375.38,127.6
2022-04-02,Furniture,East,8,2918.31,-375.17
2022-04-02,Technology,South,1,587.41,151.55
2022-04-02,Technology,Central,1,983.38,260.07
2022-04-02,Office Supplies,South,1,12.0,1.91
2022-04-02,Technology,West,6,1347.69,299.84
2022-04-02,Furniture,West,6,2119.11,-165.48
2022-04-03,Furniture,West,10,3417.0,-45.56
2022-04-03,Furniture,Central,4,1999.06,295.95
2022-04-03,Furniture,West,3,448.02,85.47
2022-04-03,Furniture,South,2,743.38,35.73
2022-04-03,Technology,West,3,1608.54,411.28
2022-04-03,Furniture,West,12,5265.89,265.81
2022-04-03,Technology,Central,12,3792.8,662.69
2022-04-04,Technology,West,8,3664.61,1241.56
2022-04-04,Furniture,South,5,891.35,186.95
2022-04-04,Office Supplies,South,8,171.56,54.96
2022-04-04,Technology,Central,13,9630.99,4035.83
2022-04-04,Furniture,East,1,276.18,23.13
2022-04-04,Office Supplies,West,2,92.81,35.56
2022-04-04,Office Supplies,West,6,438.71,182.39
2022-04-04,Furniture,Central,9,3216.39,776.59
2022-04-05,Furniture,Central,6,2820.79,106.97
