Order Date,Sales,Profit,Quantity,year,month,day,day_of_week,is_weekend,is_holiday,sales_lag_1,sales_lag_7,sales_lag_30,rolling_mean_7d,rolling_mean_30d
2017-09-22,7871.213,-145.57789999999994,91,2017,9,22,4,0,0,338.172,7285.026,4590.344,3508.3281428571427,2844.922533333333
2017-09-23,2395.786,115.1856,65,2017,9,23,5,1,0,7871.213,849.65,685.0560000000002,3729.204714285714,2901.946866666666
2017-09-24,6450.462,1000.4615,92,2017,9,24,6,1,0,2395.786,4979.226,361.988,3939.3812857142852,3104.896
2017-09-25,1412.213,228.9978,52,2017,9,25,0,0,0,6450.462,1511.93,190.66,3925.136,3145.614433333333
2017-09-26,1486.576,314.9023,26,2017,9,26,1,0,0,1412.213,1648.188,6190.538,3902.0485714285714,2988.8156999999997
2017-09-27,0.0,0.0,0,2017,9,27,2,0,0,1486.576,7359.918,1443.6319999999998,2850.631714285714,2940.694633333333
2017-09-28,559.271,-46.3779,21,2017,9,28,3,0,0,0.0,338.172,235.468,2882.2172857142855,2951.488066666667
2017-09-29,1944.08,39.560700000000026,67,2017,9,29,4,0,1,559.271,7871.213,0.0,2035.484,3016.2907333333337
2017-09-30,540.76,207.3547,27,2017,9,30,5,1,0,1944.08,2395.786,3162.83,1770.4802857142856,2928.8884000000003
2017-10-01,2978.466,1013.073,64,2017,10,1,6,1,0,540.76,6450.462,1261.81,1274.4808571428568,2986.110266666667
2017-10-02,5418.022,-1095.5167,116,2017,10,2,0,0,0,2978.466,1412.213,9354.854,1846.7392857142856,2854.882533333333
2017-10-03,2504.48,943.3932,30,2017,10,3,1,0,0,5418.022,1486.576,1595.849,1992.1541428571425,2885.170233333333
2017-10-04,19.98,8.5914,1,2017,10,4,2,0,0,2504.48,0.0,5360.202,1995.008428571428,2707.1628333333338
2017-10-05,6684.616,1475.2477,55,2017,10,5,3,0,0,19.98,559.271,327.044,2870.057714285714,2919.0818999999997
2017-10-06,1499.652,348.323,29,2017,10,6,4,0,0,6684.616,1944.08,0.0,2806.5679999999993,2969.0703
2017-10-07,2749.21,218.4405,53,2017,10,7,5,1,1,1499.652,540.76,3848.565,3122.060857142857,2932.4251333333327
2017-10-08,608.356,148.0335,12,2017,10,8,6,1,0,2749.21,2978.466,2184.327,2783.4737142857143,2879.892766666667
2017-10-09,1496.589,-467.1381,45,2017,10,9,0,0,1,608.356,5418.022,4356.061,2223.269,2784.5770333333335
2017-10-10,239.358,-47.8716,3,2017,10,10,1,0,0,1496.589,2504.48,2506.646,1899.6801428571428,2709.0007666666666
2017-10-11,0.0,0.0,0,2017,10,11,2,0,0,239.358,19.98,5564.006,1896.825857142857,2523.5339000000004
2017-10-12,5635.354,526.1517,78,2017,10,12,3,0,0,0.0,6684.616,491.55,1746.9312857142854,2694.9940333333334
2017-10-13,8405.802,2553.2419,62,2017,10,13,4,0,0,5635.354,1499.652,15.92,2733.5241428571426,2974.6567666666665
2017-10-14,134.332,-28.5702,23,2017,10,14,5,1,0,8405.802,2749.21,4367.347,2359.9701428571425,2833.556266666667
2017-10-15,1017.94,230.1392,28,2017,10,15,6,1,0,134.332,608.356,7285.026,2418.482142857142,2624.6534
2017-10-16,3473.597,-1100.3811,39,2017,10,16,0,0,0,1017.94,1496.589,849.65,2700.9118571428567,2712.1183
2017-10-17,126.352,23.0989,9,2017,10,17,1,0,0,3473.597,239.358,4979.226,2684.7681428571423,2550.3558333333335
2017-10-18,0.0,0.0,0,2017,10,18,2,0,0,126.352,0.0,1511.93,2684.7681428571423,2499.9581666666663
2017-10-19,2781.8702000000003,-1430.7904,57,2017,10,19,3,0,0,0.0,5635.354,1648.188,2277.1276,2537.7475733333335
2017-10-20,1333.858,135.7559,42,2017,10,20,4,0,0,2781.8702000000003,8405.802,7359.918,1266.8498857142856,2336.8789066666664
2017-10-21,4537.201,444.7591,58,2017,10,21,5,1,0,1333.858,134.332,338.172,1895.8311714285712,2476.84654
2017-10-22,15158.877,4539.8266,49,2017,10,22,6,1,0,4537.201,1017.94,7871.213,3915.9650285714283,2719.7686733333335
2017-10-23,3352.394,82.32130000000001,66,2017,10,23,0,0,0,15158.877,3473.597,2395.786,3898.650314285714,2751.6556066666667
2017-10-24,529.0849999999999,-76.0505,9,2017,10,24,1,0,0,3352.394,126.352,6450.462,3956.1836,2554.276373333333
2017-10-25,0.0,0.0,0,2017,10,25,2,0,0,529.0849999999999,0.0,1412.213,3956.1836,2507.2026066666667
2017-10-26,999.868,107.7275,38,2017,10,26,3,0,0,0.0,2781.8702000000003,1486.576,3701.611857142857,2490.979006666667
2017-10-27,1086.32,103.8625,38,2017,10,27,4,0,0,999.868,1333.858,0.0,3666.2492857142856,2527.1896733333333
2017-10-28,408.726,36.1057,20,2017,10,28,5,1,0,1086.32,4537.201,559.271,3076.4671428571423,2522.1715066666666
2017-10-29,46.96,22.5408,8,2017,10,29,6,1,0,408.726,15158.877,1944.08,917.6218571428569,2458.934173333333
2017-10-30,4025.73,518.9913,92,2017,10,30,0,0,0,46.96,3352.394,540.76,1013.812714285714,2575.0998400000003
2017-10-31,523.928,41.96940000000001,9,2017,10,31,1,0,0,4025.73,529.0849999999999,2978.466,1013.0759999999998,2493.2819066666666
2017-11-01,2921.43,358.8969,25,2017,11,1,2,0,0,523.928,0.0,5418.022,1430.4231428571425,2410.0621733333332
2017-11-02,6294.386,929.1536,105,2017,11,2,3,0,1,2921.43,999.868,2504.48,2186.7828571428568,2536.3923733333336
2017-11-03,4536.937,675.2008000000001,86,2017,11,3,4,0,1,6294.386,1086.32,19.98,2679.7281428571428,2686.9576066666664
2017-11-04,10668.096,-3987.2422,58,2017,11,4,5,1,0,4536.937,408.726,6684.616,4145.352428571428,2819.7402733333333
2017-11-05,2355.064,525.4202,62,2017,11,5,6,1,0,10668.096,46.96,1499.652,4475.081571428571,2848.2540066666666
2017-11-06,4288.75,562.9598,91,2017,11,6,0,0,1,2355.064,4025.73,2749.21,4512.655857142857,2899.5720066666663
2017-11-07,2413.378,119.64159999999995,50,2017,11,7,1,0,1,4288.75,523.928,608.356,4782.577285714286,2959.7394066666666
2017-11-08,384.1,145.392,15,2017,11,8,2,0,0,2413.378,2921.43,1496.589,4420.10157142857,2922.6564399999997
2017-11-09,4751.492,1219.0435,48,2017,11,9,3,0,0,384.1,6294.386,239.358,4199.688142857142,3073.060906666666
2017-11-10,4007.548,-111.13019999999996,64,2017,11,10,4,0,1,4751.492,4536.937,0.0,4124.061142857142,3206.6458399999997
2017-11-11,1815.218,283.24760000000003,54,2017,11,11,5,1,1,4007.548,10668.096,5635.354,2859.3642857142854,3079.3079733333334
2017-11-12,2911.386,-37.835,94,2017,11,12,6,1,1,1815.218,2355.064,8405.802,2938.8388571428573,2896.1607733333335
2017-11-13,6633.4202000000005,-398.42480000000006,103,2017,11,13,0,0,0,2911.386,4288.75,134.332,3273.7917428571427,3112.7970466666666
2017-11-14,834.6579999999999,31.053600000000003,45,2017,11,14,1,0,0,6633.4202000000005,2413.378,1017.94,3048.2603142857142,3106.6876466666668
2017-11-15,559.2,55.016,8,2017,11,15,2,0,0,834.6579999999999,384.1,3473.597,3073.2746,3009.54108
2017-11-16,4755.234,539.0093,68,2017,11,16,3,0,0,559.2,4751.492,126.352,3073.8091714285715,3163.8371466666667
2017-11-17,13694.8828,5895.3981,64,2017,11,17,4,0,0,4755.234,4007.548,0.0,4457.714142857143,3620.33324
2017-11-18,1469.756,253.8081,83,2017,11,18,5,1,0,13694.8828,1815.218,2781.8702000000003,4408.362428571429,3576.5960999999998
2017-11-19,7397.272,-1659.0309000000002,114,2017,11,19,6,1,0,1469.756,2911.386,1333.858,5049.203285714286,3778.7099000000003
2017-11-20,2988.274,555.2368,68,2017,11,20,0,0,0,7397.272,6633.4202000000005,4537.201,4528.468114285714,3727.0789999999997
2017-11-21,2236.184,301.3298,41,2017,11,21,1,0,0,2988.274,834.6579999999999,15158.877,4728.686114285714,3296.3225666666667
2017-11-22,35.712,2.232,8,2017,11,22,2,0,0,2236.184,559.2,3352.394,4653.902114285715,3185.7665
2017-11-23,1153.109,213.4873,59,2017,11,23,3,0,0,35.712,4755.234,529.0849999999999,4139.312828571428,3206.5673
2017-11-24,4959.641,935.9258,110,2017,11,24,4,0,0,1153.109,13694.8828,0.0,2891.421142857143,3371.8886666666667
2017-11-25,3666.157,-58.567800000000005,55,2017,11,25,5,1,0,4959.641,1469.756,999.868,3205.192714285714,3460.7649666666666
2017-11-26,5048.1720000000005,1251.3574,69,2017,11,26,6,1,0,3666.157,7397.272,1086.32,2869.607,3592.8267
2017-11-27,1618.254,643.252,61,2017,11,27,0,0,0,5048.1720000000005,2988.274,408.726,2673.889857142857,3633.1443
2017-11-28,6912.944,328.9202,65,2017,11,28,1,0,0,1618.254,2236.184,46.96,3341.9984285714286,3862.010433333334
2017-11-29,491.888,67.831,7,2017,11,29,2,0,0,6912.944,35.712,4025.73,3407.1664285714287,3744.2156999999997
2017-11-30,6645.282,49.52120000000001,60,2017,11,30,3,0,0,491.888,1153.109,523.928,4191.762571428572,3948.2608333333333
2017-12-01,5331.178,718.892,149,2017,12,1,4,0,0,6645.282,4959.641,2921.43,4244.839285714285,4028.5857666666666
2017-12-02,9951.182,-7.340999999999886,152,2017,12,2,5,1,0,5331.178,3666.157,6294.386,5142.7,4150.478966666667
2017-12-03,1403.842,280.7407,70,2017,12,3,6,1,0,9951.182,5048.1720000000005,4536.937,4622.081428571429,4046.0424666666663
2017-12-04,2639.638,-21.98809999999997,64,2017,12,4,0,0,0,1403.842,1618.254,10668.096,4767.993428571429,3778.4272
2017-12-05,1453.136,447.6235,75,2017,12,5,1,0,1,2639.638,6912.944,2355.064,3988.020857142857,3748.3629333333333
2017-12-06,10.68,2.8836,1,2017,12,6,2,0,0,1453.136,491.888,4288.75,3919.276857142857,3605.7606000000005
2017-12-07,2916.514,-2686.6673,36,2017,12,7,3,0,0,10.68,6645.282,2413.378,3386.5957142857146,3622.5317999999997
2017-12-08,7643.041,1154.6045,114,2017,12,8,4,0,1,2916.514,5331.178,384.1,3716.8618571428574,3864.4965
2017-12-09,5470.39,1487.1418,120,2017,12,9,5,1,0,7643.041,9951.182,4751.492,3076.7487142857144,3888.459766666667
2017-12-10,3873.559,715.5696,70,2017,12,10,6,1,0,5470.39,1403.842,4007.548,3429.5654285714286,3883.993466666667
2017-12-11,2823.965,-82.40890000000005,63,2017,12,11,0,0,0,3873.559,2639.638,1815.218,3455.8978571428574,3917.618366666667
2017-12-12,0.0,0.0,0,2017,12,12,1,0,0,2823.965,1453.136,2911.386,3248.3070000000007,3820.572166666667
2017-12-13,580.936,99.2154,25,2017,12,13,2,0,0,0.0,10.68,6633.4202000000005,3329.772142857143,3618.8226933333335
2017-12-14,3897.714,215.25000000000009,74,2017,12,14,3,0,0,580.936,2916.514,834.6579999999999,3469.9435714285714,3720.92456
2017-12-15,306.88800000000003,52.5946,20,2017,12,15,4,0,0,3897.714,7643.041,559.2,2421.9217142857137,3712.51416
2017-12-16,858.702,171.2212,47,2017,12,16,5,1,0,306.88800000000003,5470.39,4755.234,1763.1091428571428,3582.6297600000003
2017-12-17,2027.758,303.0905,38,2017,12,17,6,1,0,858.702,3873.559,13694.8828,1499.4232857142856,3193.7255999999998
2017-12-18,3645.911,840.8157,86,2017,12,18,0,0,0,2027.758,2823.965,1469.756,1616.8441428571427,3266.2641000000003
2017-12-19,1895.926,-152.4596,18,2017,12,19,1,0,0,3645.911,0.0,7397.272,1887.6907142857142,3082.8858999999998
2017-12-20,377.736,176.91150000000002,13,2017,12,20,2,0,0,1895.926,580.936,2988.274,1858.662142857143,2995.8679666666667
2017-12-21,2140.94,570.7615,38,2017,12,21,3,0,1,377.736,3897.714,2236.184,1607.6944285714287,2992.6931666666665
2017-12-22,7442.021,957.1227,100,2017,12,22,4,0,1,2140.94,306.88800000000003,35.712,2626.9991428571425,3239.570133333333
2017-12-23,1926.776,284.0978,63,2017,12,23,5,1,1,7442.021,858.702,1153.109,2779.581142857143,3265.3590333333336
2017-12-24,6233.054,1568.2397,54,2017,12,24,6,1,1,1926.776,2027.758,4959.641,3380.3377142857144,3307.806133333333
2017-12-25,2698.927,359.2003,87,2017,12,25,0,0,1,6233.054,3645.911,3666.157,3245.054285714286,3275.565133333334
2017-12-26,814.5939999999999,61.1202,12,2017,12,26,1,0,1,2698.927,1895.926,5048.1720000000005,3090.5782857142854,3134.445866666667
2017-12-27,177.636,-31.974200000000003,6,2017,12,27,2,0,0,814.5939999999999,377.736,1618.254,3061.9925714285714,3086.4252666666666
2017-12-28,1657.3508000000002,253.1188,64,2017,12,28,3,0,0,177.636,2140.94,6912.944,2992.9084000000003,2911.2388266666667
2017-12-29,2915.534,644.4338,41,2017,12,29,4,0,0,1657.3508000000002,7442.021,491.888,2346.2674,2992.027026666667
2017-12-30,713.7900000000001,101.5365,23,2017,12,30,5,1,0,2915.534,1926.776,6645.282,2172.983685714286,2794.3106266666664
